참여자번호,브레이크유형,감속정도,구간번호,브레이크세기,반응시간,인지시간,브레이크횟수,실시간앞차간격최소,실시간앞차간격최대
12,A기본제동등,고감속,8,0.13493,1.323,0,1,17.67577,26.22095
12,A기본제동등,저감속,18,0.01068,1.261,0.404,1,22.96648,28.07495
12,A기본제동등,저감속,19,0.03174,0.936,0.369,1,27.94631,34.57246
12,A기본제동등,고감속,9,0.11294,1.093,0.403,1,23.98113,37.12529
12,A기본제동등,저감속,20,0.18015,0.653,0.075,1,23.083,34.66772
12,A기본제동등,저감속,21,0.0508,1.453,0.801,1,26.64586,33.55618
12,A기본제동등,고감속,10,0.05562,1.368,0.667,1,32.545,42.92829
12,A기본제동등,저감속,22,0.08528,0.546,0,1,32.30009,40.24273
12,B밝기변화제동등,저감속,1,0,0,0.683,0,26.94907,27.79452
12,B밝기변화제동등,저감속,2,0,0,0.953,0,36.15422,39.2089
12,B밝기변화제동등,저감속,3,0,0,0.547,0,27.51536,30.16515
12,B밝기변화제동등,저감속,4,0,0,1.667,0,35.86687,38.40888
12,B밝기변화제동등,저감속,5,0,0,0.468,0,28.31649,30.29073
12,B밝기변화제동등,저감속,6,0,0,1.086,0,43.47699,45.72549
12,B밝기변화제동등,고감속,1,0.16073,1.16,0.49,1,23.34068,38.32784
12,B밝기변화제동등,고감속,2,0.06957,1.133,0.644,1,22.15734,27.10983
12,B밝기변화제동등,저감속,7,0,0,0.891,0,19.98192,31.0081
12,B밝기변화제동등,저감속,8,0,0,0.768,0,19.24202,23.99076
12,B밝기변화제동등,저감속,9,0,0,0.688,0,26.54703,28.75756
12,B밝기변화제동등,고감속,3,0,0,1.27,0,35.4789,53.8271
12,B밝기변화제동등,저감속,10,0,0,1.17,0,37.07397,37.82729
12,B밝기변화제동등,고감속,4,0.16189,1.039,0.105,1,17.07214,34.70513
12,B밝기변화제동등,저감속,11,0.21347,0.312,0,1,17.00941,29.80698
12,B밝기변화제동등,저감속,12,0,0,0.775,0,17.51951,20.049
12,B밝기변화제동등,고감속,5,0.14138,0.904,0.073,1,21.49479,33.42914
12,B밝기변화제동등,저감속,13,0,0,0,0,22.83363,25.33767
12,B밝기변화제동등,저감속,14,0,0,0,0,39.98227,41.28005
12,B밝기변화제동등,고감속,6,0.06806,1.317,0.581,1,25.54042,37.15531
12,B밝기변화제동등,저감속,15,0,0,0.741,0,26.35008,30.75484
12,B밝기변화제동등,저감속,16,0,0,0.598,0,33.41234,33.99625
12,B밝기변화제동등,저감속,17,0,0,0.525,0,31.83913,34.49483
12,B밝기변화제동등,고감속,7,0.2524,0.817,0.258,1,17.46392,30.76824
12,B밝기변화제동등,저감속,18,0,0,0.977,0,24.12953,36.25034
12,B밝기변화제동등,고감속,8,0.18646,1.264,0.438,1,26.34,43.67135
12,B밝기변화제동등,저감속,19,0,0,0.94,0,30.14507,37.40073
12,B밝기변화제동등,저감속,20,0,0,0.707,0,30.07849,31.1124
12,B밝기변화제동등,고감속,9,0.19325,1.191,0.372,1,20.57974,34.40272
12,C점멸주파수변화제동등,저감속,1,0,0,0.7,0,20.38761,21.35159
12,C점멸주파수변화제동등,고감속,1,0.09087,1.334,0.511,1,26.05616,33.1096
12,C점멸주파수변화제동등,저감속,2,0,0,0.609,0,32.03471,36.01755
12,C점멸주파수변화제동등,저감속,3,0,0,0.244,0,19.80474,25.12386
12,C점멸주파수변화제동등,저감속,4,0,0,0.562,0,30.3358,33.94299
12,C점멸주파수변화제동등,저감속,5,0.13872,1.085,0.337,1,25.0656,38.1132
12,C점멸주파수변화제동등,고감속,2,0.12133,0.857,0.109,1,23.14667,37.29054
12,C점멸주파수변화제동등,저감속,6,0,0,0.298,0,36.8903,39.45256
12,C점멸주파수변화제동등,고감속,3,0.15158,0.843,0.336,1,21.73594,33.12755
12,C점멸주파수변화제동등,저감속,7,0,0,1.165,0,24.40802,27.72731
12,C점멸주파수변화제동등,고감속,4,0.10083,1.27,0.45,1,25.45169,31.9396
12,C점멸주파수변화제동등,저감속,8,0,0,1.095,0,32.40232,34.47558
12,C점멸주파수변화제동등,저감속,9,0,0,0,0,30.7834,32.17111
12,C점멸주파수변화제동등,저감속,10,0,0,0.543,0,29.8845,34.72467
12,C점멸주파수변화제동등,저감속,11,0,0,0.319,0,24.17011,35.88055
12,C점멸주파수변화제동등,저감속,12,0,0,0.942,0,39.84597,41.43681
12,C점멸주파수변화제동등,저감속,13,0,0,0,0,27.72219,30.88652
12,C점멸주파수변화제동등,저감속,14,0,0,0.727,0,38.17784,40.48348
12,C점멸주파수변화제동등,고감속,5,0,0,0.65,0,48.08904,51.81125
12,C점멸주파수변화제동등,고감속,6,0.19687,0.81,0.082,1,17.55356,27.97603
12,C점멸주파수변화제동등,저감속,15,0,0,0.691,0,16.8489,23.13652
12,C점멸주파수변화제동등,저감속,16,0,0,1.007,0,21.57303,25.04606
12,C점멸주파수변화제동등,저감속,17,0,0,0.241,0,18.32102,22.77798
12,C점멸주파수변화제동등,고감속,7,0.04767,1.911,0.7,1,27.47955,35.23622
12,C점멸주파수변화제동등,저감속,18,0,0,0,0,37.04353,38.94998
12,C점멸주파수변화제동등,고감속,8,0.11117,1.845,0.728,1,23.46283,40.96417
12,C점멸주파수변화제동등,고감속,9,0.18024,1.337,0.667,1,26.28505,48.54375
12,C점멸주파수변화제동등,저감속,19,0.20929,0.933,0.263,1,26.01356,46.32675
12,C점멸주파수변화제동등,저감속,20,0,0,0,0,34.44784,35.84268
12,D면적변화제동등,저감속,1,0.00947,0.934,0.456,1,18.08081,19.07263
12,D면적변화제동등,고감속,1,0.17372,1.158,0.496,1,26.87377,33.2329
12,D면적변화제동등,저감속,2,0,0,0.474,0,19.9367,21.38573
12,D면적변화제동등,저감속,3,0,0,0.686,0,32.97917,33.93993
12,D면적변화제동등,저감속,4,0,0,0,0,25.3908,27.68217
12,D면적변화제동등,고감속,2,0.12439,1.115,0,1,20.50774,27.57841
12,D면적변화제동등,저감속,5,0,0,0.472,0,21.53814,24.74075
12,D면적변화제동등,고감속,3,0.16698,1.202,0.441,1,23.48038,32.9611
12,D면적변화제동등,저감속,6,0,0,0.49,0,28.97417,31.44823
12,D면적변화제동등,저감속,7,0,0,0.347,0,25.88353,35.1276
12,D면적변화제동등,고감속,4,0.06686,1.524,0.433,1,18.98851,29.48884
12,D면적변화제동등,저감속,8,0,0,0.54,0,19.12441,19.7026
12,D면적변화제동등,저감속,9,0,0,0.572,0,28.43262,31.98208
12,D면적변화제동등,저감속,10,0,0,1.541,0,29.51452,37.96236
12,D면적변화제동등,저감속,11,0,0,0.423,0,27.01964,30.84368
12,D면적변화제동등,고감속,5,0,0,0.728,0,32.76217,41.54969
12,D면적변화제동등,저감속,12,0,0,0.637,0,23.03976,24.57736
12,D면적변화제동등,고감속,6,0.07625,1.231,0.542,2,23.28984,32.83077
12,D면적변화제동등,저감속,13,0,0,0,0,36.37087,37.41663
12,D면적변화제동등,저감속,14,0.00643,1.579,0.157,1,21.1117,32.73586
12,D면적변화제동등,고감속,7,0.10121,1.061,0.619,1,16.70903,20.25113
12,D면적변화제동등,저감속,15,0,0,0.327,0,14.22174,18.09203
12,D면적변화제동등,저감속,16,0,0,0.547,0,28.11315,29.267
12,D면적변화제동등,저감속,17,0,0,0.733,0,38.41388,40.24289
12,D면적변화제동등,저감속,18,0,0,0.451,0,30.38097,35.9451
12,D면적변화제동등,고감속,8,0.20419,0.967,0.381,1,17.32404,35.68588
12,D면적변화제동등,저감속,19,0,0,0.76,0,26.51295,28.73912
12,D면적변화제동등,저감속,20,0,0,0.62,0,32.66109,33.91086
12,D면적변화제동등,고감속,9,0.18495,1.259,0.632,1,22.35321,35.50396
12,D면적변화제동등,저감속,21,0.21588,0.627,0.038,1,23.56682,32.76187
13,A기본제동등,저감속,1,0,0,0,0,27.5391,35.24577
13,A기본제동등,저감속,2,0.03853,1.04,0.348,1,21.01484,26.07397
13,A기본제동등,고감속,1,0.11663,1.537,0.799,1,25.48375,34.24769
13,A기본제동등,저감속,3,0,0,0.321,0,31.11502,32.34983
13,A기본제동등,저감속,4,0.18761,0.447,0,1,23.90576,25.84004
13,A기본제동등,고감속,2,0.14109,1.061,0.185,2,18.47462,30.97576
13,A기본제동등,고감속,3,0.1189,0.97,0.413,1,20.78551,27.38213
13,A기본제동등,저감속,5,0,0,0.492,0,23.73288,24.58287
13,A기본제동등,저감속,6,0,0,0.206,0,25.83655,27.01698
13,A기본제동등,고감속,4,0.07196,1.947,1.187,1,28.09867,36.81001
13,A기본제동등,저감속,7,0,0,0,0,27.41884,30.25377
13,A기본제동등,고감속,5,0,0,0.904,0,34.04472,40.44696
13,A기본제동등,저감속,8,0,0,1.02,0,27.55814,30.79974
13,A기본제동등,저감속,9,0.00314,1.177,0.362,1,25.79001,29.58494
13,A기본제동등,고감속,6,0.06696,2.097,0.817,1,32.47765,47.29911
13,A기본제동등,저감속,10,0.26508,0.462,0,1,18.36085,24.02963
13,A기본제동등,저감속,11,0.00393,1.586,0.472,1,27.59666,29.43895
13,A기본제동등,저감속,12,0,0,1.162,0,51.97079,59.68166
13,A기본제동등,저감속,13,0,0,0,0,42.19515,65.98807
13,B밝기변화제동등,저감속,1,0,0,0.469,0,21.26843,23.93563
13,B밝기변화제동등,저감속,2,0,0,1.398,0,22.40795,24.10239
13,B밝기변화제동등,저감속,3,0,0,1.544,0,28.99791,33.31012
13,B밝기변화제동등,고감속,1,0.1681,0.982,0.41,1,20.27819,31.59341
13,B밝기변화제동등,저감속,4,0.01353,2.388,0.045,1,11.46654,19.73914
13,B밝기변화제동등,저감속,5,0,0,1.18,0,18.60234,24.41662
13,B밝기변화제동등,저감속,6,0,0,1.202,0,23.31048,25.20734
13,B밝기변화제동등,고감속,2,0,0,0,0,33.80264,36.21143
13,B밝기변화제동등,저감속,7,0,0,0,0,34.73905,36.21143
13,B밝기변화제동등,저감속,8,0.0299,1.924,0.161,1,17.88177,26.37004
13,B밝기변화제동등,저감속,9,0,0,1.657,0,32.36786,33.92079
13,B밝기변화제동등,고감속,3,0.29137,1.428,0.42,1,12.89496,32.88163
13,B밝기변화제동등,저감속,10,0.13463,1.349,0.341,1,18.66164,32.44891
13,B밝기변화제동등,저감속,11,0,0,0,0,28.92956,29.0983
13,B밝기변화제동등,고감속,4,0.08845,1.702,0.638,1,31.78399,40.53326
13,B밝기변화제동등,저감속,12,0,0,0,0,18.49837,21.69604
13,B밝기변화제동등,저감속,13,0,0,0.611,0,21.88072,23.2274
13,B밝기변화제동등,저감속,14,0,0,0.591,0,24.81041,26.42608
13,B밝기변화제동등,고감속,5,0.01497,2.297,0.999,1,48.91386,53.33863
13,B밝기변화제동등,고감속,6,0.19642,1.332,0.874,1,19.58428,36.28249
13,B밝기변화제동등,저감속,15,0,0,0.925,0,32.29334,44.04292
13,B밝기변화제동등,저감속,16,0,0,0.563,0,29.64613,31.08129
13,B밝기변화제동등,저감속,17,0,0,0,0,41.33383,43.26244
13,B밝기변화제동등,고감속,7,0.18595,0.427,0,2,15.38541,24.63647
13,B밝기변화제동등,저감속,18,0,0,0,0,15.23444,15.47339
13,B밝기변화제동등,저감속,19,0,0,0,0,20.54671,23.47737
13,B밝기변화제동등,저감속,20,0,0,1.138,0,22.2597,28.1217
13,B밝기변화제동등,저감속,21,0,0,0.428,0,21.04883,27.09005
13,B밝기변화제동등,고감속,8,0.21055,1.08,0.56,1,24.57032,29.15482
13,B밝기변화제동등,저감속,22,0.26358,0.63,0.11,1,24.57032,28.87893
13,B밝기변화제동등,저감속,23,0,0,0.503,0,20.84468,23.03535
13,C점멸주파수변화제동등,저감속,1,0,0,0.602,0,20.27605,21.63463
13,C점멸주파수변화제동등,저감속,2,0,0,0.502,0,22.88843,24.63498
13,C점멸주파수변화제동등,고감속,1,0.02022,1.997,1.344,1,36.49538,42.71188
13,C점멸주파수변화제동등,저감속,3,0.00408,0.809,0.247,1,17.88429,19.31869
13,C점멸주파수변화제동등,고감속,2,0.0419,1.34,0.698,2,18.56802,31.21094
13,C점멸주파수변화제동등,저감속,4,0,0,0,0,19.29332,24.77693
13,C점멸주파수변화제동등,저감속,5,0,0,0.148,0,18.38277,21.91321
13,C점멸주파수변화제동등,저감속,6,0,0,0.258,0,18.53083,22.54905
13,C점멸주파수변화제동등,저감속,7,0.00318,1.653,0.806,1,24.6304,26.7199
13,C점멸주파수변화제동등,고감속,3,0.1468,1.498,0.575,1,22.81423,26.7199
13,C점멸주파수변화제동등,저감속,8,0,0,0,0,18.8988,20.78135
13,C점멸주파수변화제동등,고감속,4,0.19241,1.428,0.864,1,20.02079,30.16749
13,C점멸주파수변화제동등,저감속,9,0,0,0.359,0,21.44635,24.93101
13,C점멸주파수변화제동등,저감속,10,0,0,0.389,0,20.59306,24.03834
13,C점멸주파수변화제동등,저감속,11,0.0015,2.969,1.828,1,20.59271,27.77776
13,C점멸주파수변화제동등,저감속,12,0,0,0.4,0,21.03169,21.13714
13,C점멸주파수변화제동등,저감속,13,0,0,1.422,0,23.24731,27.22157
13,C점멸주파수변화제동등,저감속,14,0,0,1.262,0,20.45259,26.27408
13,C점멸주파수변화제동등,저감속,15,0,0,0.228,0,17.70981,20.628
13,C점멸주파수변화제동등,저감속,16,0,0,0.495,0,22.82098,24.52229
13,C점멸주파수변화제동등,고감속,5,0.14602,1.104,0.567,1,20.83498,28.91905
13,C점멸주파수변화제동등,저감속,17,0.20437,0,0,0,19.12606,24.70606
13,C점멸주파수변화제동등,고감속,6,0.1839,1.284,0,1,16.51493,22.83988
13,C점멸주파수변화제동등,저감속,18,0,0,0.319,0,18.60552,24.06804
13,C점멸주파수변화제동등,저감속,19,0.02722,1.236,0.082,1,19.87759,26.29006
13,C점멸주파수변화제동등,저감속,20,0.23855,1.112,0.786,1,17.5128,24.57886
13,C점멸주파수변화제동등,고감속,7,0.25178,0.922,0.596,1,17.64219,24.57147
13,C점멸주파수변화제동등,저감속,21,0,0,0.941,0,20.82102,28.88233
13,C점멸주파수변화제동등,고감속,8,0.0898,0.895,0.393,1,17.9582,21.82814
13,C점멸주파수변화제동등,저감속,22,0,0,0,0,17.26845,19.87773
13,D면적변화제동등,저감속,1,0,0,0.461,0,22.97527,24.2408
13,D면적변화제동등,고감속,1,0.15885,1.676,0.703,1,21.10998,32.78178
13,D면적변화제동등,저감속,2,0,0,0.649,0,26.00171,31.41322
13,D면적변화제동등,고감속,2,0.19839,0.881,0.361,1,16.66298,22.668
13,D면적변화제동등,저감속,3,0,0,0,0,11.41405,14.22662
13,D면적변화제동등,저감속,4,0,0,0,0,11.84138,12.86701
13,D면적변화제동등,저감속,5,0,0,0.336,0,22.71272,24.01119
13,D면적변화제동등,고감속,3,0.23624,1.487,0.51,1,18.5625,29.56168
13,D면적변화제동등,저감속,6,0,0,0,0,18.52946,19.66361
13,D면적변화제동등,저감속,7,0,0,0.348,0,19.38473,22.09478
13,D면적변화제동등,저감속,8,0,0,1.669,0,27.49255,32.64009
13,D면적변화제동등,저감속,9,0,0,0.118,0,22.6326,28.03089
13,D면적변화제동등,고감속,4,0.18242,1.107,0.486,1,22.69519,28.63947
13,D면적변화제동등,저감속,10,0,0,0,0,26.09143,27.14087
13,D면적변화제동등,고감속,5,0.1269,1.283,0.664,1,22.8119,28.95145
13,D면적변화제동등,저감속,11,0,0,0.767,0,28.48514,34.27274
13,D면적변화제동등,고감속,6,0.29736,0.964,0.483,1,14.37871,21.83241
13,D면적변화제동등,저감속,12,0.00035,1.951,0.743,1,23.83328,26.41679
13,D면적변화제동등,저감속,13,0,0,0,0,27.56006,33.91065
13,D면적변화제동등,저감속,14,0,0,0.436,0,26.33729,26.36008
13,D면적변화제동등,고감속,7,0.15222,1.848,0.746,1,24.52083,35.25887
13,D면적변화제동등,저감속,15,0,0,0,0,22.63013,23.65091
13,D면적변화제동등,저감속,16,0,0,0.507,0,23.30648,25.00475
13,D면적변화제동등,고감속,8,0.0053,2.406,1.523,1,36.03613,43.89724
13,D면적변화제동등,저감속,17,0,0,1.304,0,40.37104,43.89724
13,D면적변화제동등,고감속,9,0.46611,0.739,0.222,1,9.38129,18.9323
13,D면적변화제동등,저감속,18,0,0,0.633,0,13.04927,15.4194
14,A기본제동등,저감속,1,0,0,0.553,0,17.65522,20.34368
14,A기본제동등,고감속,1,0.22212,1.306,0.387,1,10.42234,20.34368
14,A기본제동등,저감속,2,0,0,0.196,0,11.40057,13.66967
14,A기본제동등,저감속,3,0,0,0.39,0,15.52127,16.43793
14,A기본제동등,저감속,4,0,0,0.455,0,16.98126,19.01298
14,A기본제동등,고감속,2,0.04169,1.604,0.438,1,13.96474,21.87016
14,A기본제동등,저감속,5,0,0,1.025,0,21.75063,26.77294
14,A기본제동등,고감속,3,0.10235,0.978,0.561,1,10.89572,19.22457
14,A기본제동등,저감속,6,0.1303,0.537,0.12,1,12.80891,18.14754
14,A기본제동등,저감속,7,0,0,0.704,0,11.2756,13.25547
14,A기본제동등,저감속,8,0,0,0.464,0,14.48537,15.37768
14,A기본제동등,고감속,4,0.02511,2.272,1.223,1,14.83113,24.96688
14,A기본제동등,고감속,5,0.10724,0.805,0.463,1,9.65525,14.03223
14,A기본제동등,저감속,9,0,0,0.118,0,11.30788,15.31369
14,A기본제동등,저감속,10,0,0,0.452,0,15.27817,20.74244
14,A기본제동등,저감속,11,0,0,0,0,16.30509,16.83689
14,A기본제동등,저감속,12,0,0,1.528,0,14.28425,20.35657
14,A기본제동등,저감속,13,0,0,0.483,0,15.15,15.74979
14,A기본제동등,저감속,14,0,0,0.487,0,15.82154,17.41797
14,A기본제동등,저감속,15,0,0,0,0,28.60276,30.12032
14,A기본제동등,고감속,6,0,0,1.158,0,18.79741,30.12032
14,A기본제동등,저감속,16,0,0,0.388,0,15.46804,25.37976
14,A기본제동등,저감속,17,0,0,0,0,41.86501,47.10497
14,A기본제동등,저감속,18,0,0,0.494,0,26.63412,29.70782
14,A기본제동등,저감속,19,0,0,0,0,24.43763,26.39474
14,A기본제동등,저감속,20,0,0,2.957,0,20.50109,27.39594
14,A기본제동등,고감속,7,0.38402,1.5,0.509,1,4.33694,15.2843
14,A기본제동등,저감속,21,0.88854,0,0,0,4.33938,7.944
14,A기본제동등,저감속,22,0,0,0,0,21.94698,23.7427
14,A기본제동등,저감속,23,0,0,0.777,0,20.76362,24.45733
14,A기본제동등,저감속,24,0,0,1.233,0,20.98932,23.49516
14,A기본제동등,저감속,25,0.00345,1.645,0.747,1,19.6228,25.85229
14,A기본제동등,고감속,8,0.06596,1.452,0.554,1,17.39324,25.85229
14,B밝기변화제동등,저감속,1,0,0,0.864,0,15.67139,19.25173
14,B밝기변화제동등,고감속,1,0.20589,1.83,0.472,1,7.65718,18.26956
14,B밝기변화제동등,저감속,2,0.53836,0,0,0,7.97553,12.07919
14,B밝기변화제동등,저감속,3,0,0,0.522,0,12.05064,13.32555
14,B밝기변화제동등,고감속,2,0.10939,0.92,0.565,1,9.68224,13.91801
14,B밝기변화제동등,저감속,4,0,0,0.32,0,13.75506,15.53878
14,B밝기변화제동등,저감속,5,0,0,0.982,0,14.26306,23.86797
14,B밝기변화제동등,고감속,3,0.14279,2.368,0.842,1,9.10273,23.86797
14,B밝기변화제동등,저감속,6,0,0,0.443,0,12.00828,12.59018
14,B밝기변화제동등,고감속,4,0.19762,0.713,0.412,1,9.92793,13.91375
14,B밝기변화제동등,저감속,7,0,0,0,0,10.59807,11.34233
14,B밝기변화제동등,저감속,8,0,0,0.272,0,12.86427,16.99222
14,B밝기변화제동등,고감속,5,0.10983,0.955,0.455,1,13.06421,16.96389
14,B밝기변화제동등,저감속,9,0,0,0.381,0,14.2467,16.7213
14,B밝기변화제동등,저감속,10,0,0,0.939,0,11.59609,14.01746
14,B밝기변화제동등,저감속,11,0,0,0.659,0,17.05085,19.01588
14,B밝기변화제동등,고감속,6,0,0,0.504,0,20.64045,25.10926
14,B밝기변화제동등,저감속,12,0,0,0.395,0,20.33632,25.10926
14,B밝기변화제동등,저감속,13,0,0,1.498,0,11.39606,17.32269
14,B밝기변화제동등,저감속,14,0,0,1.13,0,13.70562,13.95116
14,B밝기변화제동등,저감속,15,0,0,0.15,0,19.9947,25.37947
14,B밝기변화제동등,저감속,16,0,0,0.626,0,19.10401,20.56824
14,B밝기변화제동등,저감속,17,0,0,0.471,0,15.23744,17.92091
14,B밝기변화제동등,고감속,7,0.08153,2.395,0.723,1,7.89688,20.90687
14,B밝기변화제동등,저감속,18,0.32356,0.121,0.121,1,4.33832,7.57078
14,B밝기변화제동등,고감속,8,0.51929,0.081,0.081,1,4.33929,7.35054
14,B밝기변화제동등,저감속,19,0,0,0.557,0,24.34136,30.31407
14,B밝기변화제동등,고감속,9,0.13411,1.417,0.948,1,14.20309,25.87066
14,B밝기변화제동등,저감속,20,0.21946,0.401,0,1,14.73198,23.17371
14,B밝기변화제동등,저감속,21,0,0,0.335,0,22.74017,24.04781
14,C점멸주파수변화제동등,저감속,1,0,0,0.333,0,34.83231,36.79287
14,C점멸주파수변화제동등,고감속,1,0.17031,1.441,0.616,1,11.94765,25.21945
14,C점멸주파수변화제동등,저감속,2,0,0,0.324,0,23.80093,26.5521
14,C점멸주파수변화제동등,저감속,3,0,0,1.361,0,27.85516,31.26156
14,C점멸주파수변화제동등,저감속,4,0,0,1.949,0,33.67247,39.96101
14,C점멸주파수변화제동등,저감속,5,0,0,0.583,0,18.30213,22.90177
14,C점멸주파수변화제동등,저감속,6,0.03662,1.059,0.73,1,16.71576,18.88824
